SNo,Date,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
18935,04/26/2020,Saskatchewan,Canada,2020-04-27 02:31:20,353,4,0
18936,04/26/2020,Shaanxi,Mainland China,2020-04-27 02:31:20,286,3,253
18937,04/26/2020,Shandong,Mainland China,2020-04-27 02:31:20,787,7,768
18938,04/26/2020,Shanghai,Mainland China,2020-04-27 02:31:20,642,7,568
18939,04/26/2020,Shanxi,Mainland China,2020-04-27 02:31:20,197,0,157
18940,04/26/2020,Sichuan,Mainland China,2020-04-27 02:31:20,561,3,558
18941,04/26/2020,Sint Maarten,Netherlands,2020-04-27 02:31:20,74,13,33
18942,04/26/2020,South Australia,Australia,2020-04-27 02:31:20,438,4,411
18943,04/26/2020,South Carolina,US,2020-04-27 02:31:20,5498,174,0
18944,04/26/2020,South Dakota,US,2020-04-27 02:31:20,2212,11,0
18945,04/26/2020,St Martin,France,2020-04-27 02:31:20,38,3,24
18946,04/26/2020,Tasmania,Australia,2020-04-27 02:31:20,212,11,123
18947,04/26/2020,Tennessee,US,2020-04-27 02:31:20,9667,181,0
18948,04/26/2020,Texas,US,2020-04-27 02:31:20,24967,651,0
18949,04/26/2020,Tianjin,Mainland China,2020-04-27 02:31:20,190,3,182
18950,04/26/2020,Tibet,Mainland China,2020-04-27 02:31:20,1,0,1
18951,04/26/2020,Turks and Caicos Islands,UK,2020-04-27 02:31:20,11,1,4
18952,04/26/2020,Utah,US,2020-04-27 02:31:20,4123,41,0
18953,04/26/2020,Vermont,US,2020-04-27 02:31:20,851,46,0
18954,04/26/2020,Victoria,Australia,2020-04-27 02:31:20,1349,17,1265
18955,04/26/2020,Virgin Islands,US,2020-04-27 02:31:20,57,4,0
18956,04/26/2020,Virginia,US,2020-04-27 02:31:20,12970,449,0
18957,04/26/2020,Washington,US,2020-04-27 02:31:20,13521,749,0
18958,04/26/2020,West Virginia,US,2020-04-27 02:31:20,1055,34,0
18959,04/26/2020,Western Australia,Australia,2020-04-27 02:31:20,549,8,486
18960,04/26/2020,Wisconsin,US,2020-04-27 02:31:20,5912,272,0
18961,04/26/2020,Wyoming,US,2020-04-27 02:31:20,502,7,0
18962,04/26/2020,Xinjiang,Mainland China,2020-04-27 02:31:20,76,3,73
18963,04/26/2020,Yukon,Canada,2020-04-27 02:31:20,11,0,0
18964,04/26/2020,Yunnan,Mainland China,2020-04-27 02:31:20,185,2,181
18965,04/26/2020,Zhejiang,Mainland China,2020-04-27 02:31:20,1268,1,1258
18966,04/27/2020,,Afghanistan,2020-04-28 02:31:20,1703,57,220
18967,04/27/2020,,Albania,2020-04-28 02:31:20,736,28,422
18968,04/27/2020,,Algeria,2020-04-28 02:31:20,3517,432,1558
18969,04/27/2020,,Andorra,2020-04-28 02:31:20,743,40,385
18970,04/27/2020,,Angola,2020-04-28 02:31:20,27,2,6
18971,04/27/2020,,Antigua and Barbuda,2020-04-28 02:31:20,24,3,11
18972,04/27/2020,,Argentina,2020-04-28 02:31:20,4003,197,1140
18973,04/27/2020,,Armenia,2020-04-28 02:31:20,1808,29,848
18974,04/27/2020,,Austria,2020-04-28 02:31:20,15274,549,12362
18975,04/27/2020,,Azerbaijan,2020-04-28 02:31:20,1678,22,1162
18976,04/27/2020,,Bahamas,2020-04-28 02:31:20,80,11,22
18977,04/27/2020,,Bahrain,2020-04-28 02:31:20,2723,8,1218
18978,04/27/2020,,Bangladesh,2020-04-28 02:31:20,5913,152,131
18979,04/27/2020,,Barbados,2020-04-28 02:31:20,80,6,39
18980,04/27/2020,,Belarus,2020-04-28 02:31:20,11289,75,1740
18981,04/27/2020,,Belgium,2020-04-28 02:31:20,46687,7207,10878
18982,04/27/2020,,Belize,2020-04-28 02:31:20,18,2,6
18983,04/27/2020,,Benin,2020-04-28 02:31:20,64,1,33
18984,04/27/2020,,Bhutan,2020-04-28 02:31:20,7,0,4
18985,04/27/2020,,Bolivia,2020-04-28 02:31:20,1014,53,98
18986,04/27/2020,,Bosnia and Herzegovina,2020-04-28 02:31:20,1565,60,659
18987,04/27/2020,,Botswana,2020-04-28 02:31:20,22,1,0
18988,04/27/2020,,Brazil,2020-04-28 02:31:20,67446,4603,31142
18989,04/27/2020,,Brunei,2020-04-28 02:31:20,138,1,124
18990,04/27/2020,,Bulgaria,2020-04-28 02:31:20,1363,58,206
18991,04/27/2020,,Burkina Faso,2020-04-28 02:31:20,635,42,469
18992,04/27/2020,,Burma,2020-04-28 02:31:20,146,5,16
18993,04/27/2020,,Burundi,2020-04-28 02:31:20,11,1,4
18994,04/27/2020,,Cabo Verde,2020-04-28 02:31:20,109,1,1
18995,04/27/2020,,Cambodia,2020-04-28 02:31:20,122,0,119
18996,04/27/2020,,Cameroon,2020-04-28 02:31:20,1705,58,805
18997,04/27/2020,,Central African Republic,2020-04-28 02:31:20,19,0,10
18998,04/27/2020,,Chad,2020-04-28 02:31:20,46,0,15
18999,04/27/2020,,Chile,2020-04-28 02:31:20,13813,198,7327
19000,04/27/2020,,Colombia,2020-04-28 02:31:20,5597,253,1210
19001,04/27/2020,,Congo (Brazzaville),2020-04-28 02:31:20,200,6,19
19002,04/27/2020,,Congo (Kinshasa),2020-04-28 02:31:20,459,28,50
19003,04/27/2020,,Costa Rica,2020-04-28 02:31:20,697,6,287
19004,04/27/2020,,Croatia,2020-04-28 02:31:20,2039,59,1166
19005,04/27/2020,,Cuba,2020-04-28 02:31:20,1389,56,525
19006,04/27/2020,,Cyprus,2020-04-28 02:31:20,822,15,148
19007,04/27/2020,,Czech Republic,2020-04-28 02:31:20,7445,223,2826
19008,04/27/2020,,Denmark,2020-04-28 02:31:20,8698,427,5959
19009,04/27/2020,,Diamond Princess,2020-04-28 02:31:20,712,13,645
19010,04/27/2020,,Djibouti,2020-04-28 02:31:20,1035,2,477
19011,04/27/2020,,Dominica,2020-04-28 02:31:20,16,0,13
19012,04/27/2020,,Dominican Republic,2020-04-28 02:31:20,6293,282,993
19013,04/27/2020,,Ecuador,2020-04-28 02:31:20,23240,663,1557
19014,04/27/2020,,Egypt,2020-04-28 02:31:20,4782,337,1236
19015,04/27/2020,,El Salvador,2020-04-28 02:31:20,323,8,89
19016,04/27/2020,,Equatorial Guinea,2020-04-28 02:31:20,258,1,9
19017,04/27/2020,,Eritrea,2020-04-28 02:31:20,39,0,13
19018,04/27/2020,,Estonia,2020-04-28 02:31:20,1647,50,233
19019,04/27/2020,,Eswatini,2020-04-28 02:31:20,65,1,10
19020,04/27/2020,,Ethiopia,2020-04-28 02:31:20,124,3,50
19021,04/27/2020,,Fiji,2020-04-28 02:31:20,18,0,12
19022,04/27/2020,,Finland,2020-04-28 02:31:20,4695,193,2500
19023,04/27/2020,,France,2020-04-28 02:31:20,164589,23293,45513
19024,04/27/2020,,Gabon,2020-04-28 02:31:20,211,3,43
19025,04/27/2020,,Gambia,2020-04-28 02:31:20,10,1,8
19026,04/27/2020,,Georgia,2020-04-28 02:31:20,497,6,156
19027,04/27/2020,,Germany,2020-04-28 02:31:20,158758,6126,114500
19028,04/27/2020,,Ghana,2020-04-28 02:31:20,1550,11,155
19029,04/27/2020,,Greece,2020-04-28 02:31:20,2534,136,577
19030,04/27/2020,,Grenada,2020-04-28 02:31:20,18,0,7
19031,04/27/2020,,Guatemala,2020-04-28 02:31:20,530,15,49
19032,04/27/2020,,Guinea,2020-04-28 02:31:20,1163,7,246
19033,04/27/2020,,Guinea-Bissau,2020-04-28 02:31:20,73,1,18
19034,04/27/2020,,Guyana,2020-04-28 02:31:20,74,8,15
19035,04/27/2020,,Haiti,2020-04-28 02:31:20,76,6,8
19036,04/27/2020,,Holy See,2020-04-28 02:31:20,9,0,2
19037,04/27/2020,,Honduras,2020-04-28 02:31:20,661,61,79
19038,04/27/2020,,Hungary,2020-04-28 02:31:20,2583,280,498
19039,04/27/2020,,Iceland,2020-04-28 02:31:20,1792,10,1624
19040,04/27/2020,,India,2020-04-28 02:31:20,29451,939,7137
19041,04/27/2020,,Indonesia,2020-04-28 02:31:20,9096,765,1151
19042,04/27/2020,,Iran,2020-04-28 02:31:20,91472,5806,70933
19043,04/27/2020,,Iraq,2020-04-28 02:31:20,1847,88,1286
19044,04/27/2020,,Ireland,2020-04-28 02:31:20,19648,1102,9233
19045,04/27/2020,,Israel,2020-04-28 02:31:20,15555,204,7200
19046,04/27/2020,,Italy,2020-04-28 02:31:20,199414,26977,66624
19047,04/27/2020,,Ivory Coast,2020-04-28 02:31:20,1164,14,499
19048,04/27/2020,,Jamaica,2020-04-28 02:31:20,364,7,29
19049,04/27/2020,,Japan,2020-04-28 02:31:20,14153,385,1899
19050,04/27/2020,,Jordan,2020-04-28 02:31:20,449,7,342
19051,04/27/2020,,Kazakhstan,2020-04-28 02:31:20,2835,25,720
19052,04/27/2020,,Kenya,2020-04-28 02:31:20,363,14,114
19053,04/27/2020,,Kosovo,2020-04-28 02:31:20,510,12,93
19054,04/27/2020,,Kuwait,2020-04-28 02:31:20,3288,22,1012
19055,04/27/2020,,Kyrgyzstan,2020-04-28 02:31:20,695,8,395
19056,04/27/2020,,Laos,2020-04-28 02:31:20,19,0,7
19057,04/27/2020,,Latvia,2020-04-28 02:31:20,818,13,267
19058,04/27/2020,,Lebanon,2020-04-28 02:31:20,710,24,145
19059,04/27/2020,,Liberia,2020-04-28 02:31:20,124,12,25
19060,04/27/2020,,Libya,2020-04-28 02:31:20,61,2,18
19061,04/27/2020,,Liechtenstein,2020-04-28 02:31:20,82,1,55
19062,04/27/2020,,Lithuania,2020-04-28 02:31:20,1449,41,474
19063,04/27/2020,,Luxembourg,2020-04-28 02:31:20,3729,88,3123
19064,04/27/2020,,MS Zaandam,2020-04-28 02:31:20,9,2,0
19065,04/27/2020,,Madagascar,2020-04-28 02:31:20,128,0,75
19066,04/27/2020,,Malawi,2020-04-28 02:31:20,36,3,4
19067,04/27/2020,,Malaysia,2020-04-28 02:31:20,5820,99,3957
19068,04/27/2020,,Maldives,2020-04-28 02:31:20,226,0,17
19069,04/27/2020,,Mali,2020-04-28 02:31:20,408,23,113
19070,04/27/2020,,Malta,2020-04-28 02:31:20,450,4,286
19071,04/27/2020,,Mauritania,2020-04-28 02:31:20,7,1,6
19072,04/27/2020,,Mauritius,2020-04-28 02:31:20,334,10,302
19073,04/27/2020,,Mexico,2020-04-28 02:31:20,15529,1434,9086
19074,04/27/2020,,Moldova,2020-04-28 02:31:20,3481,102,925
19075,04/27/2020,,Monaco,2020-04-28 02:31:20,95,4,42
19076,04/27/2020,,Mongolia,2020-04-28 02:31:20,38,0,10
19077,04/27/2020,,Montenegro,2020-04-28 02:31:20,321,7,189
19078,04/27/2020,,Morocco,2020-04-28 02:31:20,4120,162,695
19079,04/27/2020,,Mozambique,2020-04-28 02:31:20,76,0,12
19080,04/27/2020,,Namibia,2020-04-28 02:31:20,16,0,8
19081,04/27/2020,,Nepal,2020-04-28 02:31:20,52,0,16
19082,04/27/2020,,Netherlands,2020-04-28 02:31:20,38245,4518,0
19083,04/27/2020,,New Zealand,2020-04-28 02:31:20,1472,19,1214
19084,04/27/2020,,Nicaragua,2020-04-28 02:31:20,13,3,7
19085,04/27/2020,,Niger,2020-04-28 02:31:20,701,29,385
19086,04/27/2020,,Nigeria,2020-04-28 02:31:20,1337,40,255
19087,04/27/2020,,North Macedonia,2020-04-28 02:31:20,1399,65,553
19088,04/27/2020,,Norway,2020-04-28 02:31:20,7599,205,32
19089,04/27/2020,,Oman,2020-04-28 02:31:20,2049,10,364
19090,04/27/2020,,Pakistan,2020-04-28 02:31:20,13915,292,3029
19091,04/27/2020,,Panama,2020-04-28 02:31:20,6021,167,455
19092,04/27/2020,,Papua New Guinea,2020-04-28 02:31:20,8,0,0
19093,04/27/2020,,Paraguay,2020-04-28 02:31:20,228,9,93
19094,04/27/2020,,Peru,2020-04-28 02:31:20,28699,782,8425
19095,04/27/2020,,Philippines,2020-04-28 02:31:20,7777,511,932
19096,04/27/2020,,Poland,2020-04-28 02:31:20,11902,562,2466
19097,04/27/2020,,Portugal,2020-04-28 02:31:20,24027,928,1357
19098,04/27/2020,,Qatar,2020-04-28 02:31:20,11244,10,1066
19099,04/27/2020,,Romania,2020-04-28 02:31:20,11339,641,3141
19100,04/27/2020,,Russia,2020-04-28 02:31:20,87147,794,7346
19101,04/27/2020,,Rwanda,2020-04-28 02:31:20,207,0,93
19102,04/27/2020,,Saint Kitts and Nevis,2020-04-28 02:31:20,15,0,2
19103,04/27/2020,,Saint Lucia,2020-04-28 02:31:20,15,0,15
19104,04/27/2020,,Saint Vincent and the Grenadines,2020-04-28 02:31:20,15,0,8
19105,04/27/2020,,San Marino,2020-04-28 02:31:20,538,41,64
19106,04/27/2020,,Sao Tome and Principe,2020-04-28 02:31:20,4,0,0
19107,04/27/2020,,Saudi Arabia,2020-04-28 02:31:20,18811,144,2531
19108,04/27/2020,,Senegal,2020-04-28 02:31:20,736,9,284
19109,04/27/2020,,Serbia,2020-04-28 02:31:20,6630,125,870
19110,04/27/2020,,Seychelles,2020-04-28 02:31:20,11,0,6
19111,04/27/2020,,Sierra Leone,2020-04-28 02:31:20,93,4,10
19112,04/27/2020,,Singapore,2020-04-28 02:31:20,14423,14,1095
19113,04/27/2020,,Slovakia,2020-04-28 02:31:20,1381,18,403
19114,04/27/2020,,Slovenia,2020-04-28 02:31:20,1402,83,221
19115,04/27/2020,,Somalia,2020-04-28 02:31:20,480,26,10
19116,04/27/2020,,South Africa,2020-04-28 02:31:20,4793,90,1473
19117,04/27/2020,,South Korea,2020-04-28 02:31:20,10752,244,8854
19118,04/27/2020,,South Sudan,2020-04-28 02:31:20,6,0,0
19119,04/27/2020,,Spain,2020-04-28 02:31:20,229422,23521,120832
19120,04/27/2020,,Sri Lanka,2020-04-28 02:31:20,588,7,126
19121,04/27/2020,,Sudan,2020-04-28 02:31:20,275,22,21
19122,04/27/2020,,Suriname,2020-04-28 02:31:20,10,1,7
19123,04/27/2020,,Sweden,2020-04-28 02:31:20,18926,2274,1005
19124,04/27/2020,,Switzerland,2020-04-28 02:31:20,29164,1665,22200
19125,04/27/2020,,Syria,2020-04-28 02:31:20,43,3,19
19126,04/27/2020,,Taiwan,2020-04-28 02:31:20,429,6,290
19127,04/27/2020,,Tanzania,2020-04-28 02:31:20,299,10,48
19128,04/27/2020,,Thailand,2020-04-28 02:31:20,2931,52,2609
19129,04/27/2020,,Timor-Leste,2020-04-28 02:31:20,24,0,2
19130,04/27/2020,,Togo,2020-04-28 02:31:20,98,6,62
19131,04/27/2020,,Trinidad and Tobago,2020-04-28 02:31:20,116,8,59
19132,04/27/2020,,Tunisia,2020-04-28 02:31:20,967,39,279
19133,04/27/2020,,Turkey,2020-04-28 02:31:20,112261,2900,33791
19134,04/27/2020,,UK,2020-04-28 02:31:20,157149,21092,0
19135,04/27/2020,,Uganda,2020-04-28 02:31:20,79,0,47
19136,04/27/2020,,Ukraine,2020-04-28 02:31:20,9009,220,864
19137,04/27/2020,,United Arab Emirates,2020-04-28 02:31:20,10839,82,2090
19138,04/27/2020,,Uruguay,2020-04-28 02:31:20,620,15,386
19139,04/27/2020,,Uzbekistan,2020-04-28 02:31:20,1904,8,892
19140,04/27/2020,,Venezuela,2020-04-28 02:31:20,329,10,142
19141,04/27/2020,,Vietnam,2020-04-28 02:31:20,270,0,225
19142,04/27/2020,,West Bank and Gaza,2020-04-28 02:31:20,342,2,83
19143,04/27/2020,,Western Sahara,2020-04-28 02:31:20,6,0,5
19144,04/27/2020,,Yemen,2020-04-28 02:31:20,1,0,1
19145,04/27/2020,,Zambia,2020-04-28 02:31:20,88,3,42
19146,04/27/2020,,Zimbabwe,2020-04-28 02:31:20,32,4,5
19147,04/27/2020,Alabama,US,2020-04-28 02:31:20,6539,228,0
19148,04/27/2020,Alaska,US,2020-04-28 02:31:20,345,9,0
19149,04/27/2020,Alberta,Canada,2020-04-28 02:31:20,4696,75,0
19150,04/27/2020,Anguilla,UK,2020-04-28 02:31:20,3,0,3
19151,04/27/2020,Anhui,Mainland China,2020-04-28 02:31:20,991,6,985
19152,04/27/2020,Arizona,US,2020-04-28 02:31:20,6725,275,0
19153,04/27/2020,Arkansas,US,2020-04-28 02:31:20,3069,51,0
19154,04/27/2020,Aruba,Netherlands,2020-04-28 02:31:20,100,2,73
19155,04/27/2020,Australian Capital Territory,Australia,2020-04-28 02:31:20,106,3,100
19156,04/27/2020,Beijing,Mainland China,2020-04-28 02:31:20,593,9,536
19157,04/27/2020,Bermuda,UK,2020-04-28 02:31:20,110,6,44
19158,04/27/2020,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-28 02:31:20,5,0,0
19159,04/27/2020,British Columbia,Canada,2020-04-28 02:31:20,1998,104,0
19160,04/27/2020,British Virgin Islands,UK,2020-04-28 02:31:20,6,1,3
19161,04/27/2020,California,US,2020-04-28 02:31:20,44966,1779,0
19162,04/27/2020,Cayman Islands,UK,2020-04-28 02:31:20,70,1,8
19163,04/27/2020,Channel Islands,UK,2020-04-28 02:31:20,525,35,352
19164,04/27/2020,Chongqing,Mainland China,2020-04-28 02:31:20,579,6,573
19165,04/27/2020,Colorado,US,2020-04-28 02:31:20,13879,706,0
19166,04/27/2020,Connecticut,US,2020-04-28 02:31:20,25997,2012,0
19167,04/27/2020,Curacao,Netherlands,2020-04-28 02:31:20,16,1,11
19168,04/27/2020,Delaware,US,2020-04-28 02:31:20,4162,125,0
19169,04/27/2020,Diamond Princess cruise ship,Canada,2020-04-28 02:31:20,0,1,0
19170,04/27/2020,Diamond Princess cruise ship,US,2020-04-28 02:31:20,49,0,0
19171,04/27/2020,District of Columbia,US,2020-04-28 02:31:20,3892,185,0
19172,04/27/2020,Falkland Islands (Malvinas),UK,2020-04-28 02:31:20,13,0,11
19173,04/27/2020,Faroe Islands,Denmark,2020-04-28 02:31:20,187,0,178
19174,04/27/2020,Florida,US,2020-04-28 02:31:20,32138,1088,0
19175,04/27/2020,French Guiana,France,2020-04-28 02:31:20,111,1,87
19176,04/27/2020,French Polynesia,France,2020-04-28 02:31:20,57,0,43
19177,04/27/2020,Fujian,Mainland China,2020-04-28 02:31:20,355,1,349
19178,04/27/2020,Gansu,Mainland China,2020-04-28 02:31:20,139,2,137
19179,04/27/2020,Georgia,US,2020-04-28 02:31:20,24302,995,0
19180,04/27/2020,Gibraltar,UK,2020-04-28 02:31:20,141,0,131
19181,04/27/2020,Grand Princess,Canada,2020-04-28 02:31:20,13,0,0
19182,04/27/2020,Grand Princess,US,2020-04-28 02:31:20,103,3,0
19183,04/27/2020,Greenland,Denmark,2020-04-28 02:31:20,11,0,11
19184,04/27/2020,Guadeloupe,France,2020-04-28 02:31:20,149,12,82
19185,04/27/2020,Guam,US,2020-04-28 02:31:20,141,5,0
19186,04/27/2020,Guangdong,Mainland China,2020-04-28 02:31:20,1587,8,1547
19187,04/27/2020,Guangxi,Mainland China,2020-04-28 02:31:20,254,2,252
19188,04/27/2020,Guizhou,Mainland China,2020-04-28 02:31:20,147,2,145
19189,04/27/2020,Hainan,Mainland China,2020-04-28 02:31:20,168,6,162
19190,04/27/2020,Hawaii,US,2020-04-28 02:31:20,607,16,0
19191,04/27/2020,Hebei,Mainland China,2020-04-28 02:31:20,328,6,318
19192,04/27/2020,Heilongjiang,Mainland China,2020-04-28 02:31:20,939,13,586
19193,04/27/2020,Henan,Mainland China,2020-04-28 02:31:20,1276,22,1254
19194,04/27/2020,Hong Kong,Hong Kong,2020-04-28 02:31:20,1037,4,787
19195,04/27/2020,Hubei,Mainland China,2020-04-28 02:31:20,68128,4512,63616
19196,04/27/2020,Hunan,Mainland China,2020-04-28 02:31:20,1019,4,1015
19197,04/27/2020,Idaho,US,2020-04-28 02:31:20,1897,56,0
19198,04/27/2020,Illinois,US,2020-04-28 02:31:20,45883,1983,0
19199,04/27/2020,Indiana,US,2020-04-28 02:31:20,15961,844,0
19200,04/27/2020,Inner Mongolia,Mainland China,2020-04-28 02:31:20,199,1,145
19201,04/27/2020,Iowa,US,2020-04-28 02:31:20,5868,127,0
19202,04/27/2020,Isle of Man,UK,2020-04-28 02:31:20,308,20,248
19203,04/27/2020,Jiangsu,Mainland China,2020-04-28 02:31:20,653,0,646
19204,04/27/2020,Jiangxi,Mainland China,2020-04-28 02:31:20,937,1,936
19205,04/27/2020,Jilin,Mainland China,2020-04-28 02:31:20,110,1,99
19206,04/27/2020,Kansas,US,2020-04-28 02:31:20,3473,126,0
19207,04/27/2020,Kentucky,US,2020-04-28 02:31:20,4156,213,0
19208,04/27/2020,Liaoning,Mainland China,2020-04-28 02:31:20,146,2,143
19209,04/27/2020,Louisiana,US,2020-04-28 02:31:20,27068,1740,0
19210,04/27/2020,Macau,Macau,2020-04-28 02:31:20,45,0,32
19211,04/27/2020,Maine,US,2020-04-28 02:31:20,1023,51,0
19212,04/27/2020,Manitoba,Canada,2020-04-28 02:31:20,273,6,0
19213,04/27/2020,Martinique,France,2020-04-28 02:31:20,175,14,77
19214,04/27/2020,Maryland,US,2020-04-28 02:31:20,19487,945,0
19215,04/27/2020,Massachusetts,US,2020-04-28 02:31:20,56462,3003,0
19216,04/27/2020,Mayotte,France,2020-04-28 02:31:20,401,4,144
19217,04/27/2020,Michigan,US,2020-04-28 02:31:20,38210,3407,0
19218,04/27/2020,Minnesota,US,2020-04-28 02:31:20,3811,286,0
19219,04/27/2020,Mississippi,US,2020-04-28 02:31:20,6094,229,0
19220,04/27/2020,Missouri,US,2020-04-28 02:31:20,7305,343,0
19221,04/27/2020,Montana,US,2020-04-28 02:31:20,449,14,0
19222,04/27/2020,Montserrat,UK,2020-04-28 02:31:20,11,1,2
19223,04/27/2020,Nebraska,US,2020-04-28 02:31:20,3358,56,0
19224,04/27/2020,Nevada,US,2020-04-28 02:31:20,4700,206,0
19225,04/27/2020,New Brunswick,Canada,2020-04-28 02:31:20,118,0,0
19226,04/27/2020,New Caledonia,France,2020-04-28 02:31:20,18,0,17
19227,04/27/2020,New Hampshire,US,2020-04-28 02:31:20,1938,60,0
19228,04/27/2020,New Jersey,US,2020-04-28 02:31:20,111188,6044,0
19229,04/27/2020,New Mexico,US,2020-04-28 02:31:20,2825,99,0
19230,04/27/2020,New South Wales,Australia,2020-04-28 02:31:20,3004,34,2227
19231,04/27/2020,New York,US,2020-04-28 02:31:20,291996,22668,0
19232,04/27/2020,Newfoundland and Labrador,Canada,2020-04-28 02:31:20,258,3,0
19233,04/27/2020,Ningxia,Mainland China,2020-04-28 02:31:20,75,0,75
19234,04/27/2020,North Carolina,US,2020-04-28 02:31:20,9428,340,0
19235,04/27/2020,North Dakota,US,2020-04-28 02:31:20,942,19,0
19236,04/27/2020,Northern Mariana Islands,US,2020-04-28 02:31:20,14,2,0
19237,04/27/2020,Northern Territory,Australia,2020-04-28 02:31:20,28,0,23
19238,04/27/2020,Northwest Territories,Canada,2020-04-28 02:31:20,5,0,0
19239,04/27/2020,Nova Scotia,Canada,2020-04-28 02:31:20,900,24,0
19240,04/27/2020,Ohio,US,2020-04-28 02:31:20,16325,753,0
19241,04/27/2020,Oklahoma,US,2020-04-28 02:31:20,3281,197,0
19242,04/27/2020,Ontario,Canada,2020-04-28 02:31:20,15970,1023,0
19243,04/27/2020,Oregon,US,2020-04-28 02:31:20,2354,92,0
19244,04/27/2020,Pennsylvania,US,2020-04-28 02:31:20,43558,1886,0
19245,04/27/2020,Prince Edward Island,Canada,2020-04-28 02:31:20,26,0,0
19246,04/27/2020,Puerto Rico,US,2020-04-28 02:31:20,1389,84,0
19247,04/27/2020,Qinghai,Mainland China,2020-04-28 02:31:20,18,0,18
19248,04/27/2020,Quebec,Canada,2020-04-28 02:31:20,24983,1600,0
19249,04/27/2020,Queensland,Australia,2020-04-28 02:31:20,1033,6,926
19250,04/27/2020,Recovered,Canada,2020-04-28 02:31:20,0,0,18268
19251,04/27/2020,Recovered,US,2020-04-28 02:31:20,0,0,111424
19252,04/27/2020,Reunion,France,2020-04-28 02:31:20,418,0,300
19253,04/27/2020,Rhode Island,US,2020-04-28 02:31:20,7708,233,0
19254,04/27/2020,Saint Barthelemy,France,2020-04-28 02:31:20,6,0,6
19255,04/27/2020,Saint Pierre and Miquelon,France,2020-04-28 02:31:20,1,0,0
19256,04/27/2020,Saskatchewan,Canada,2020-04-28 02:31:20,365,5,0
19257,04/27/2020,Shaanxi,Mainland China,2020-04-28 02:31:20,286,3,253
19258,04/27/2020,Shandong,Mainland China,2020-04-28 02:31:20,787,7,768
19259,04/27/2020,Shanghai,Mainland China,2020-04-28 02:31:20,644,7,581
19260,04/27/2020,Shanxi,Mainland China,2020-04-28 02:31:20,197,0,160
19261,04/27/2020,Sichuan,Mainland China,2020-04-28 02:31:20,561,3,558
19262,04/27/2020,Sint Maarten,Netherlands,2020-04-28 02:31:20,74,13,33
19263,04/27/2020,South Australia,Australia,2020-04-28 02:31:20,438,4,414
19264,04/27/2020,South Carolina,US,2020-04-28 02:31:20,5613,177,0
19265,04/27/2020,South Dakota,US,2020-04-28 02:31:20,2244,11,0
19266,04/27/2020,St Martin,France,2020-04-28 02:31:20,38,3,24
19267,04/27/2020,Tasmania,Australia,2020-04-28 02:31:20,214,11,132
19268,04/27/2020,Tennessee,US,2020-04-28 02:31:20,9918,184,0
19269,04/27/2020,Texas,US,2020-04-28 02:31:20,25321,666,0
19270,04/27/2020,Tianjin,Mainland China,2020-04-28 02:31:20,190,3,182
19271,04/27/2020,Tibet,Mainland China,2020-04-28 02:31:20,1,0,1
19272,04/27/2020,Turks and Caicos Islands,UK,2020-04-28 02:31:20,12,1,5
19273,04/27/2020,Utah,US,2020-04-28 02:31:20,4236,41,0
19274,04/27/2020,Vermont,US,2020-04-28 02:31:20,855,47,0
19275,04/27/2020,Victoria,Australia,2020-04-28 02:31:20,1349,17,1280
19276,04/27/2020,Virgin Islands,US,2020-04-28 02:31:20,57,4,0
19277,04/27/2020,Virginia,US,2020-04-28 02:31:20,13538,460,0
19278,04/27/2020,Washington,US,2020-04-28 02:31:20,13686,764,0
19279,04/27/2020,West Virginia,US,2020-04-28 02:31:20,1063,34,0
19280,04/27/2020,Western Australia,Australia,2020-04-28 02:31:20,549,8,486
19281,04/27/2020,Wisconsin,US,2020-04-28 02:31:20,6081,281,0
19282,04/27/2020,Wyoming,US,2020-04-28 02:31:20,520,7,0
19283,04/27/2020,Xinjiang,Mainland China,2020-04-28 02:31:20,76,3,73
19284,04/27/2020,Yukon,Canada,2020-04-28 02:31:20,11,0,0
19285,04/27/2020,Yunnan,Mainland China,2020-04-28 02:31:20,185,2,181
19286,04/27/2020,Zhejiang,Mainland China,2020-04-28 02:31:20,1268,1,1261
19287,04/28/2020,,Afghanistan,2020-04-29 02:32:29,1828,58,228
19288,04/28/2020,,Albania,2020-04-29 02:32:29,750,30,431
19289,04/28/2020,,Algeria,2020-04-29 02:32:29,3649,437,1651
19290,04/28/2020,,Andorra,2020-04-29 02:32:29,743,41,398
19291,04/28/2020,,Angola,2020-04-29 02:32:29,27,2,6
19292,04/28/2020,,Antigua and Barbuda,2020-04-29 02:32:29,24,3,11
19293,04/28/2020,,Argentina,2020-04-29 02:32:29,4127,207,1162
19294,04/28/2020,,Armenia,2020-04-29 02:32:29,1867,30,866
19295,04/28/2020,,Austria,2020-04-29 02:32:29,15357,569,12580
19296,04/28/2020,,Azerbaijan,2020-04-29 02:32:29,1717,22,1221
19297,04/28/2020,,Bahamas,2020-04-29 02:32:29,80,11,23
19298,04/28/2020,,Bahrain,2020-04-29 02:32:29,2811,8,1310
19299,04/28/2020,,Bangladesh,2020-04-29 02:32:29,6462,155,139
19300,04/28/2020,,Barbados,2020-04-29 02:32:29,80,6,39
19301,04/28/2020,,Belarus,2020-04-29 02:32:29,12208,79,1993
